RW1,1,d
RW1,2,d
RW1,3,b
RW1,4,b
RW1,5,a
RW1,6,d
RW1,7,d
RW1,8,b
RW1,9,b
RW1,10,b
RW1,11,d
RW1,12,c
RW1,13,b
RW1,14,a
RW1,15,d
RW1,16,c
RW1,17,a
RW1,18,a
RW1,19,d
RW1,20,b
RW1,21,a
RW1,22,a
RW1,23,a
RW1,24,d
RW1,25,c
RW1,26,a
RW1,27,d
RW2,1,b
RW2,2,a
RW2,3,a
RW2,4,a
RW2,5,c
RW2,6,d
RW2,7,a
RW2,8,c
RW2,9,b
RW2,10,b
RW2,11,d
RW2,12,a
RW2,13,b
RW2,14,d
RW2,15,d
RW2,16,b
RW2,17,d
RW2,18,c
RW2,19,d
RW2,20,a
RW2,21,c
RW2,22,a
RW2,23,b
RW2,24,b
RW2,25,b
RW2,26,b
RW2,27,b
MATH1,1,d
MATH1,2,b
MATH1,3,4500
MATH1,4,15
MATH1,5,a
MATH1,6,"1/72, .0138, 0.013, 0.014, .0139"
MATH1,7,a
MATH1,8,14
MATH1,9,b
MATH1,10,c
MATH1,11,c
MATH1,12,d
MATH1,13,c
MATH1,14,d
MATH1,15,19
MATH1,16,d
MATH1,17,b
MATH1,18,d
MATH1,19,c
MATH1,20,d
MATH1,21,b
MATH1,22,d
